step, arokato, population, wealth 
21,AR37244501,13.385295575359253,5.211592836197369
21,AR50252501,30.396366278836254,18.226971595762816
21,AR37242501,25.24794965620785,11.392892909571756
21,ALI10114,19.790824842722472,8.768571504940251
21,ALI07107,15.666463944898304,6.3300034107134
21,ALI02109,14.876214342621054,6.816485699792336
21,AR92417,22.44929090086547,9.481227796845902
21,AR46206501,59.16463830915035,33.762344113278196
21,AR22224501,55.51982200160903,32.89735462265531
21,AR04256501,30.761755977783377,14.69783830017243
21,AR32401,746.2475898485038,1028.2226237520213
21,AR75238501,31.48216073766978,17.434499447759283
21,AR17242501,22.247441078959543,9.332487742597472
21,AR50405,62.724104680041,42.957880634302434
21,AR92440,74.3353842744543,49.36629916726444
21,AR46212501,78.30642917246533,48.14107161659111
21,AR46238501,46.68167934568038,25.012539103220405
21,AR22403,55.474964297208835,31.633600367127777
21,AR22238501,60.82004772002661,36.29704176377601
21,AR80415,35.03907470152454,19.290183721514627
21,AR46405,12.894481445076,4.8003439547342195
21,AR37401,201.0858015517515,167.65006971510908
21,AR50415,52.12978813777971,38.109329525874145
21,AR75415,35.15916525706888,19.355304433634835
21,ABE03116,54.83613994748781,26.125528335104747
21,AR97413,38.061288974855955,18.037635618056463
21,AR46489,30.9343719058375,20.578228968013597
21,AR46233501,19.820438388490306,7.974451767955184
21,AR97407,46.07036176252275,25.94769318617826
21,AR17435,123.14681515816254,90.00425440341171
21,AR46257501,24.892923214500318,10.716271586987329
21,AR52413,23.221059252097866,11.650206063489438
21,AR46243508,20.87340670098569,8.640599131275408
21,AR17420,70.44233370619696,41.259300228044076
21,AR46248568,15.76644014252902,6.799474606170731
21,AR46411,29.818628917809825,21.94096427726099
21,AR46231567,42.77192884360811,27.113922203965924
21,AR46231565,13.520056479324195,5.57730182423009
21,AR46231573,27.72305592466272,17.790527781101954
21,AR32410,34.8090682741001,21.99328983361228
21,AR46465,27.757193397366933,12.335865173462105
21,AR50206501,40.370045782166464,24.761199744579564
21,AR92430,27.157941613278233,14.28355046425818
21,AR75434,51.164967820535495,32.616319316131914
21,AR46243513,32.22573264886266,15.591020174046925
21,AR46239505,19.576653981083386,9.392300246655847
21,AR92240501,14.704621895697851,5.355729785334824
21,ALI03102,121.89876277916547,86.97592286267178
21,ALI05106,54.047973089185575,29.957709576575777
21,AR32449,71.93607105956968,51.042781061552155
21,AR45,12590.320477483547,39610.51830644427
21,AR46243504,14.71669354884731,5.672983642720891
21,AR92415,31.074954477930884,16.663422933286455
21,AR92401,1096.8978699243507,1567.4960307241224
21,AR46457,150.3403000588687,116.06168301363417
21,AR46204501,4716.486936090845,10085.456585593041
21,AR46239503,25.878100002622517,13.786397133372052
21,AR04257501,47.13993175176489,40.260194385012326
21,ALI06108,21.174501418729403,12.990792317750321
21,AR46259554,14.068681234538218,5.577176658960394
21,AR46223554,18.10324833894783,9.052843491438892
21,AR46218503,30.998346819718428,19.17301039560213
21,AR46259503,22.683104288267522,10.724682653013907
21,AR52418,14.276208524142387,6.44131635045314
21,ALE01117,80.06596302195845,44.93655054541298
21,AR32246551,19.23771886446542,8.83034193325495
21,AR75421,29.89798338988665,15.248231752411538
21,AR46245505,14.554628104400658,5.468629448553641
21,AR80403,23.8679967356586,10.241107972023386
21,AR92239501,14.953698856539793,6.278388305929264
21,ALI06110,82.7360731145751,54.46204220534539
21,AR25428,42.28692497417752,20.669256752747415
21,AR17246501,14.423285961770919,5.303483346142085
21,AR22242501,75.59013718029975,55.29094756971741
21,AR04247501,63.888580527737396,51.18771985800403
21,ALI08105,16.820053482389667,6.36701801532757
21,AR17440,26.28470744713031,11.668014763961423
21,AR22242503,15.610475123280473,7.430044535748259
21,AR04401,609.1680997630647,721.7956369012343
21,AR04426,51.38764239952698,37.75326677103401
21,AR58220501,17.027104608389653,5.494940084794731
21,AR22240501,21.905469556975614,10.204279581036337
21,AR75406,50.236775019659916,28.622601966849206
21,AR75244501,29.214326079748407,13.600936329943256
21,AR32440,61.958953070719886,49.11435871666163
21,AR46247558,15.470727270676438,6.765940139322579
21,AR32404,204.93696520629226,200.51503144673532
21,AR37405,75.89792386079554,47.60250392112359
21,AR46443,24.12766849734029,11.116067896970456
21,AR25414,71.44040535016391,45.39293712218996
21,AR71405,63.79318462356698,37.62663584014437
21,AR25204503,29.028351891134687,25.882636417898116
21,AR97401,155.7783358398525,128.46702056021823
21,AR17401,210.39777731833823,176.51248609747608
21,AR17230501,28.950027368770606,13.131086869469401
21,AR46252501,31.67550619013585,15.240437555821154
21,AR04420,136.03715880963748,116.51507245871308
21,AR04406,41.64881444933923,22.373954281703423
21,AR32243551,24.691583163618162,12.518971884064475
21,AR32422,53.77843102902645,29.859959618479518
21,AR33404,36.43112051001652,20.315935021983698
21,AR28435,32.01251798700748,13.397002771588669
21,AR17415,52.19148775476347,28.95066239797922
21,AR04218501,62.465948900073144,57.52308443600242
21,AR28445,63.02418672099683,35.316061476146274
21,AR33210504,21.28290112279512,11.556159172691366
21,AR04403,83.12092081163519,64.4367632352697
21,AR80460,20.00768679300089,8.117051500485585
21,AR94220501,17.543983905662326,7.356597362656272
21,AR37208501,14.070480977841711,5.363837248325969
21,AR46208505,21.033116122926785,8.95111984214547
21,AR46215501,125.98103385491555,93.5001934538831
21,AR17430,49.018065842657,25.867951228245936
21,AR37212501,15.23261090629877,6.022635061642566
21,AR22401,1731.4103847868469,2901.988271199914
21,AR46221503,14.026491490469922,5.20780886148856
21,AR58410,69.04059920655233,34.70055946687812
21,AR46221501,70.60696167307378,42.379265284298725
21,AR88415,15.819076365408666,5.9590041816629284
21,AR17425,134.77066878200304,99.61786150787803
21,AR17225501,15.32741669559654,6.143065249554501
21,AR65436,216.30834175432432,197.35338162200475
21,AR17410,98.07288489105903,64.5859449581988
21,AR65203551000,16.487525844238363,6.390062933191783
21,AR65482,72.49321774248179,51.38226469684596
21,AR94430,40.26631228480088,21.32940845451979
21,AR46215503,24.89112219970691,10.814843635164126
21,AR94440,125.23834646342627,112.71252505214756
21,AR69401,405.27917323654236,446.92125133143173
21,ALE01149,25.14335370036001,9.2233656052363
21,AR17256501,21.258357084859483,8.740461100265772
21,AR57257501,15.183456322196438,5.657611704396967
21,AR65241501,29.059301433533314,16.372839384864534
21,AR28255501,17.60147587301286,5.628735188809085
21,AR92201501,36.48903585876945,26.100711914868292
21,ALE01134,90.73877285618873,55.48980777127329
21,AR24235501,29.79038709719054,13.777420665060717
21,AR65468,48.79373442852629,26.142571070924568
21,AR88401,130.33502188800648,100.5294096882786
21,AR22228503,120.79425465486509,128.17386991598215
21,ALE01126,52.98833187852465,33.17643530907982
21,AR71415,27.197206538975912,13.203945451798289
21,AR65228501,18.174567103306387,7.358442696875971
21,AR28430,17.249013947951376,6.673561646723289
21,AR65484503,53.26329607871551,43.018770781137924
21,AR58229501,13.441971298110705,3.888052898993874
21,AR78405,29.423041551262543,13.278406106624479
21,AR46254504,13.030008159303852,4.66731214435262
21,AR46418,42.161232575638394,21.371885389235917
21,AR57435,17.599207440678512,8.042611474210922
21,AR22255501,15.540398803023285,6.618459619486763
21,AR65416,59.124335845659964,35.6890303106164
21,AR25440,23.565364729749966,7.293213008876496
21,AR22247501,28.78351269175653,15.784053160770178
21,AR65426,26.32064979870836,13.634322484581276
21,AR65401,1826.1158945886789,3079.5466502301965
21,AR94401,459.6260196751621,521.51213832843
21,AR24411,107.15407797636993,87.75279584638298
21,AR24407,39.16319870876518,21.499892943071767
21,AR65440,39.52002981607305,20.177623050554157
21,AR65228558,14.660995045682915,5.529059138570407
21,AR28401,356.76079314888386,350.90014223065623
21,AR28426,53.447818885969994,28.98441629534257
21,AR52415,29.16898076734008,13.438168010148276
21,AR65480,649.2615658077367,995.0681277977617
21,ALE01150,914.5550897283719,1249.756580817021
21,ALE01127,313.2229077478914,476.3128565306486
21,ALE01167,13.744099799411337,5.123797498708134
21,ALE01132,12.962325320224114,4.503266740525288
21,AR94244551,14.954988487855847,5.919811558089402
21,AR24401,557.8387553482703,661.1736830066517
21,AR65409,90.67816064496428,66.3224544778139
21,AR69402,32.20311853977141,15.458739774154195
21,AR65249501,22.07684846670359,9.411247867680176
21,AR28450,44.670917959285845,22.64694003152542
21,AR28234501,16.799948858834917,6.301204409348482
21,AR94410,109.79198341092558,96.90129911635945
21,AR24223501,41.76628198605353,24.17112879202915
21,AR33241501,13.32201263923311,4.529842492177778
21,AR71401,210.3812877029947,179.54351534726757
21,AR28440,23.353644909536165,8.782391286296889
21,AR78410,37.79253568593752,18.663744956155185
21,AR24403,75.98292268321748,52.065754958320525
21,AR28222501,13.901440888155847,5.051216410343663
21,AR24409,57.8876440731149,38.515745195501054
21,AR57240501,16.74140006037084,7.035705936250323
21,AR78212501,28.40322136974517,13.71772923536878
21,ALE01114,17.509733260907495,6.8675949347694045
21,AR33250501,14.209677888079948,4.736828445710217
21,AR24237501,24.829084844982305,10.530493117755473
21,AR58233501,21.307229126670478,8.001870038246018
21,AR28420,20.402574568220427,8.227762257296568
21,AR65406,46.34372293290534,25.13025665751152
21,AR65486,28.13533852019455,13.353809537226763
21,AR24220506,24.428356457513587,11.008314722656356
21,AR65453503,21.04619012542057,9.88799251439078
21,ALE01173,33.625440589343555,14.682523218589495
21,AR57422,136.00312839045097,134.28245161412997
21,AR65453,35.381526218772166,21.959026710165386
21,AR24405,159.63100193713564,123.95403715154491
21,AR34420,29.50239450275523,14.196128469624064
21,AR22254501,12.976068762450272,4.2018285824677255
21,AR65473,47.544959377405185,30.848305630712524
21,AR78420,36.90672801997448,17.73103639695444
21,ALE01170,14.444008049674895,5.240148054581591
21,AR28414,84.83993866453947,51.263491877345835
21,AR33236501,17.6522675686922,6.286886302356372
21,AR78401,608.9138209609383,729.5926323595406
21,AR65432,60.11665604264347,34.666939776048864
21,AR22258501,25.339115035494185,9.608776983367942
21,AR34401,244.10891055480056,219.40723838082786
21,AR28405,34.03689550091077,15.765674781414038
21,AES01146,22.313532724710427,8.689639806170906
21,AR25220501,15.831010178576935,4.199660701703746
21,AR58401,103.31642451124131,65.73085717122545
21,AR65403,74.83864163144003,46.25810090259735
21,AES01149,12.95975022485752,4.2809174021163345
21,AR25410,19.61438000912198,5.2502948789604735
21,AR28408,37.27727508067879,16.85026581134948
21,AR78417,23.02070926456686,10.661620239900538
21,AR57244501,19.15393972471234,8.836798864181143
21,AR65476,638.2519744455151,790.6619532855477
21,AR57234501,40.31964602441019,32.8619653033948
21,AR49208501,12.599225075724354,3.9368112610410506
21,AR94204551000,17.305924860951993,8.689098980242555
21,AR49413,31.38133037464005,13.63259460950957
21,AR57401,1055.4933666188776,1501.265261054604
21,AR65254501,24.088895405677434,10.454629658806168
21,AR78415,248.0447959770399,218.2392938677698
21,AR65496,64.0903372958672,37.86979459060429
21,AR57212501,32.036908068059645,17.066461346666863
21,AR57427,144.35774324126714,139.7131272853427
21,AR94420,78.71124080120495,49.04275504395645
21,AR78215501,21.328732230054456,8.731733937183707
21,AR71410,47.29756308137115,22.3321649074004
21,AR04422,23.722140813677974,12.57210633024578
21,AR57440,118.44406339150655,109.8173327674483
21,AR65470,80.14100820833403,64.03666861583908
21,AR33410,34.39802493192023,15.463105771967282
21,AR69405,28.5159660494333,12.554083154345445
21,AR34414,18.972802402714553,6.285267005822696
21,AR65460,60.7558929752805,41.758136954372
21,AR34430,25.914473028211688,9.381218471744308
21,AES01147,22.110618147951893,8.73425663891496
21,AES01143,95.25194424505204,59.79630748231217
21,AES01129,44.96672446450985,21.91008819605556
21,AR34408,18.832013909506767,6.3030275003684215
21,AR57214501,12.952467880366171,4.872598972678119
21,AR49408,53.78328036860189,26.629085494455992
21,AR33214501,25.03299205664706,10.60047213304152
21,AR04412,24.344702383021094,12.643953589273105
21,AR57416,31.035301592553463,23.557091541868576
21,AR34405,32.431543339083504,13.273978755737085
21,AR49401,82.34625864674376,50.79591947630428
21,AR33407,145.19364280467892,183.54790381286352
21,AR57412,54.12072727651584,33.16677273810701
21,AR33401,417.7321450271397,449.2564487434389
21,AR98203501,13.40756280550653,3.169646682291058
21,AR49232501,16.77554738671823,5.572682600241475
21,AR65478,26.75884258381506,12.204105475586056
21,AR33228501,30.929500472554526,13.617630967743871
21,AR33413,56.78827406746196,40.9120331970895
21,AR41438,32.81157534161005,15.487170536952922
21,AR33205501,12.977960830875443,4.602688882848513
21,AR49220501,20.274311085631503,8.16150183373542
21,AR57415,75.730478393921,56.32046868338142
21,AR57141,27.757740178186204,12.33660221518797
21,AR57418,100.20595961202628,80.64224732960052
21,AR65229501,22.593935798711893,9.48605292646099
21,AR41451,46.01853271509903,24.165286648917025
21,AR49250501,14.392431113484434,5.365279305525685
21,AR19430,110.07287049724286,66.1570772865714
21,AR57405,33.173744755962865,22.665620079247613
21,AR19401,179.50812307725525,137.251155826129
21,AR57405558,17.49262440696727,7.412536761268173
21,AR33207501,12.884321099270482,3.9902609168114425
21,AES01133,18.046302777909457,7.096143003014583
21,AR41218569000,16.28130213540704,7.090921196076653
21,AES01123,36.07884060206671,17.85664618641117
21,AR19205501,13.918140098109319,4.178645836330055
21,AES01115,73.74560264517548,44.407029704145586
21,AR41218554000,19.559535424659387,9.713066568982558
21,AR57408,199.15451903687924,188.59224836445838
21,AES01140,354.99150986120685,334.0530661006358
21,AR19420,64.15514826842715,44.28468565113497
21,AR41403,26.21185303998749,11.67138947213364
21,AR41440,21.387948286873335,8.809301651220613
21,AR41466,23.031236091762068,12.857488456988433
21,AR44401,65.53216385214407,26.55012388922661
21,AR41420,138.55217824860875,169.31319691161417
21,AR57430,153.45865596591653,144.94593369575892
21,AR41460,23.270078383233862,9.773233269769
21,AR65456,307.8672563183434,300.60231278179424
21,AR41225504,31.2775850751891,26.14095457430152
21,AR41428,19.864604313332393,12.851860065056536
21,AR41408,48.41331125951508,26.294665642257748
21,AR65445503,110.88944947939697,137.17016608340703
21,AR40,4738.836313633203,11364.69323902613
21,AR41475,33.92005945898789,26.98047117790001
21,AR19252501,12.862864002962503,3.572208484576546
21,AR41413,1288.6133562514021,2437.230130174034
21,AR65490,35.20152165004977,18.389742257205604
21,AR57226501,18.682874941281753,7.006544930123439
21,AR33222501,15.164132304618741,4.541722563191444
21,AR65428,27.347282117539223,11.583767847045438
21,AR41417,68.23992143238367,40.993468891220076
21,AR41432,21.933013566480724,8.919243544315421
21,AR19410,45.26087499977644,21.408075356579907
21,AR41442,21.807876617600815,8.654816511373495
21,AR11222551,15.08585667091393,3.892889332282938
21,AR71131,23.231107668200384,7.443644689100986
21,AR19222501,12.897408573249061,3.6141929464496063
21,AR41448,17.632591085034974,6.96378123364677
21,AR11205501,18.30180541315533,4.85574610603542
21,AR41215514,13.007145919651443,4.638916504394052
21,AR11410,77.49145809111617,43.80742869903914
21,AR11408,17.674397923620866,9.81393572499962
21,AR87401,72.31157406541801,34.30289219124687
21,AR11244501,23.64904007141574,7.015073025821422
21,AR86410,22.084058310963634,9.016812852262486
21,AR86401,168.8230885103042,122.87595833078029
21,AR98401,77.63459077907888,33.24930706333059
21,AR86215501,20.653087800222657,8.655907380705028
21,AR87244505,13.009487699912826,3.7506908211731074
21,AR87208501,15.520525371521238,4.494869732755184
21,AR11525,14.568082592575594,3.6964898710046667
21,AR86224501,18.057200467940827,5.615327311340294
21,AR87425,56.4379918108823,22.922496279549282
21,AR86245501,21.98256019089586,6.808074039088264
21,AR11420,24.816925095927076,8.921611333180186
21,AR86204501,16.698965776581026,4.887732399097486
21,AR11401,402.2222324505776,424.91312201319096
21,AR11430,209.42370819912904,244.1834944312375
21,AR86212501,20.194262314524558,6.078938664528516
21,AR87420,33.23021534738216,11.049909964567764
21,AR87415,49.21367076553808,19.188029269911315
21,AR71171,18.58776096689353,5.503925087721934
21,AR47408,48.638996589073656,25.02779948950043
21,AR87410,76.40327055658383,34.50857648166016
21,AR47405,78.79677720947103,55.06054205127484
21,AR11111,13.766258930903621,2.8403462714151244
21,AR47415,73.70716593776504,54.8623337131242
21,AR47417,18.641235314351174,10.141780772561926
21,AR47401,353.84477586774403,338.9131950874314
21,AR47525,81.03893865390852,105.42507850499281
21,AR04429,143.43748892682254,99.38431134885258
21,AR04121,43.85644467780991,41.37446084076322
21,AR47215551,20.273163193604937,7.953736514316139
22,ATU02101,186.07168063122805,123.34407781966607
22,ATA02101,337.77666144610066,333.51992092277504
22,AAZ07104,29.410585632259593,11.164383451595146
22,AUZ07104,25.718960308391576,11.710458284086048
22,ATU05103,94.36864015922635,66.17723469447338
22,AAR09104,24.504313587765246,10.48661956547483
22,AAZ02102,33.074793145013025,16.010795976526765
22,AAR09102,13.421330622026456,5.178805011900842
22,AAZ04114,22.007192788151535,9.322537376911571
22,AUZ09104,308.97915561685886,304.93067875541686
22,AUZ02101,131.9859837466534,102.70939852326997
22,AAZ10108,27.791591946140564,13.875107298168341
22,AAZ04115,17.853612067933497,7.7295373338593585
22,AAZ10101,22.41911663847174,11.031182414819042
22,AAZ04107,16.432711852597375,7.110589918341027
22,AAZ04101,17.411499126576235,6.5947642985470845
22,AAR04101,41.61264099848259,39.61498940680267
22,AAR01101,870.1454148682229,1181.0944882930723
22,ATA05101,199.19697727479937,196.35209346559552
22,AAZ01214,138.04551748932343,197.82007620487337
22,AAZ04109,13.167913925370394,4.798684002774308
22,AAZ04103,17.071826036522594,7.1215952384587835
22,AUZ03101,267.36823447611124,273.78874490388364
22,AAZ01101,1299.4276141336272,1969.9264468871238
22,AAZ01218,17.440674163909133,8.049861467691384
22,AUZ03103,166.42430698760913,145.40566777410663
22,AKI05101,102.38347503555127,79.61011010643577
22,AAZ01215,148.911546161437,211.3144677680697
22,AAZ03101,259.1602559829988,361.86501444711877
22,AAZ05107,53.629204947151834,61.98532309272885
22,AAZ04117,30.016394851302092,16.893484794960063
22,AAZ04106,20.781532344527086,8.434714152447174
22,AAZ06104,16.64120996861871,6.53579964950748
22,AAZ05105,173.01243250154323,146.3387177886168
22,AAR11103,15.993209519408222,7.393831630073979
22,AAZ04110,29.29331365975643,16.378293745551183
22,AUZ01101,277.6329398761259,294.66465343826724
22,AAR08102,201.86604957011048,201.9096091317538
22,AAR06107,95.96606544833307,85.48449398524808
22,AUZ12109,413.15316172768047,658.7737858146704
22,AKA13204,38.548153271502095,26.334505914141484
22,AUZ05104,213.74624531378797,208.39407529522288
22,AUZ12101,141.90564868766407,153.547368617668
22,AAR06101,25.340960045857088,14.296969831124363
22,AAZ09105,44.905701071637395,23.53098012657471
22,AUZ12112,1888.5630046648337,3210.144526432979
22,AAZ08101,20.7129897000635,8.889609773634815
22,AGE10101,50.997413813290486,56.778785315492435
22,AGE10105,181.00273422860377,272.9974943116673
22,AAZ08105,22.39021492063424,9.903237135220909
22,AUZ13101,56.31339182141735,30.385349244702525
22,AAZ09106,13.01818157965841,4.803312149723943
22,AGE02101,118.94782936255262,89.350360783779
22,AGE01101,1389.16117169995,2168.2002977490083
22,AGE02102,28.688400592190888,23.459702999484463
22,AGE09103,20.388468098566427,9.090495953019627
22,AGE09102,80.49721536079679,97.64870073956598
22,AGE05104,23.45331438488847,13.188600405044918
22,AGE03102,28.623546947036864,16.262426280635225
22,AGE11101,67.89309856659006,56.91195604435394
22,AGE11104,25.432982284781687,12.411731083451823
22,AR82410,68.39824669739171,38.31596374158767
22,AGE04103,26.45626480184287,15.296630909234953
22,AGE08105,62.81116619431772,41.89753616437592
22,AGE04105,30.83055279088598,18.853732168203
22,AKA13104,39.64953369011348,27.755418025717066
22,AGE04108,228.23626143134362,218.78845141805436
22,AGE08104,26.22411074517126,14.250538841707973
22,AKA13108,347.40869556992516,417.66676609818205
22,AGE04110,29.75578953941485,15.339694896017148
22,AGE04111,18.308349812068357,11.091236188204164
22,AGE04107,57.09408744193194,54.03102623885469
22,AKA13101,31.015005934156335,15.816609009876764
22,AUZ08104,81.82462367032073,45.75035516429601
22,AGE08102,43.5777866348478,24.936196216931602
22,AR82415,14.79025544389072,6.07050883515678
22,AR05414,131.64029776801078,122.35572404097226
22,AR82405,75.20087982756885,70.4595113701865
22,AKI02101,326.48642429996244,312.03033092422976
22,AKA08103,156.58785571983674,121.76026828993383
22,AR82401,219.49054201758645,196.59543213121214
22,AGE12101,84.09569302682249,51.71665782673881
22,AR90401,279.31809247842375,286.52524413289274
22,AR90205501,21.06575740838175,10.1200718928672
22,AR05401,611.6924113882822,753.2150184356213
22,AR05417,77.56733594227481,57.70918493122466
22,AR96234501,41.99120092755856,43.98980226785649
22,AR96237501,36.567872377277425,35.68726073543254
22,AR90235501,48.63228847283668,44.971858333268514
22,AKA05105,39.5774171923556,37.79772610731161
22,AKA011,711.9211838497368,899.1676227420143
22,AR82435,48.0653155326566,28.21187668512568
22,AKA05108,206.68892691303458,307.69949019985944
22,AR96401,409.06349754585904,451.7265975546446
22,AKA13106,58.70039900863355,39.772088508695816
22,AGE12103,19.707026945383443,9.540364843184648
22,AR96404,36.97208384919938,28.65440174524826
22,AKA05101,16.20592570623783,7.944443114097605
22,AR83248501,16.53098130697684,6.6640645749246525
22,AR83401,146.16257453788168,116.12752664388623
22,AR26405,18.86500754003639,8.561419724715098
22,AKA13103,58.05536863558655,38.8589481477563
22,AR03426,178.9326490149185,143.1370331895704
22,AKA08104,41.10389923375584,22.88893210531322
22,AR83220501,20.400396847025263,12.173934043697216
22,AR83410,43.0342785903166,26.50239611646004
22,AR90230501,34.373569619104295,17.543513350135658
22,AR05423,291.4194492677317,362.71568530821406
22,AR82430,33.349091255007636,16.126073315573624
22,AKA05104,18.448673847344914,7.8431774174345446
22,AR07415,183.70799233240336,200.72111704566396
22,AR07427,336.3146652592819,364.5721751695337
22,AR91235501,18.85129632635552,11.058750327416195
22,AR03432,51.65814399658668,30.887284721438466
22,AR07407,53.013680354264444,34.50375867020625
22,AR03233556000,18.276176832238757,7.538373079491539
22,AKA05102,14.228141898913147,4.1351930601881275
22,AR05403,36.24372771571437,19.437405510699374
22,AKA11206,17.786617154865212,7.098184561346245
22,AR91401,58.59476628701803,36.01034495935022
22,AR05210551,16.21595738474346,7.203858203417228
22,AKA05201,16.876630005799214,6.634790519135632
22,AR052325511,14.118626029883142,5.4001327407967
22,AR07250501,14.764040260981442,5.732802666326028
22,AR03205509,31.59114804173751,19.26165515729374
22,AR03205501,49.52103786780006,34.89251846431171
22,AUA01118,108.97133554856613,91.78238527738267
22,AR03408,23.77296416545346,12.453987387169901
22,AR05407,22.409157431784777,10.155684641511616
22,AUA27103,253.40828067895953,255.13612185783603
22,AR79401,147.241920085704,130.89655258572964
22,AR05420,55.202477770992374,33.13579312007413
22,AR07424,53.9800642588819,31.149485202568744
22,AR03417,58.819122619382185,36.14043563248043
22,AUA01102,19.493001767688376,10.121765365658117
22,AR03420,148.12947573292433,126.00142902991965
22,AUA01104,19.727677895999122,12.936190430873458
22,AR03406,69.34084073231878,58.232916728832095
22,AR07402,35.06793430929317,16.185691991404813
22,AKA05110,42.183726902758615,24.00250895551732
22,AKA11104,87.9298976266368,53.380929625064255
22,AR03243555,37.030313584249555,30.42010194910584
22,AR03201553,25.0742503078192,15.013528711421065
22,AR03201501,25.203581070333758,16.1449025704932
22,AR03227501,33.98715078508913,18.335618793775726
22,AR03403,26.76118354800829,13.227875058098453
22,AKA05206,29.60661130388986,24.418152733009
22,AR03415,60.37810353677311,47.898060614622516
22,AUA01113,342.7440713503262,371.0617846360536
22,AR03405,175.96123726736062,155.85668571506008
22,AKA05109,78.9999159104151,60.31536396897839
22,AUA01116,60.780024511243525,34.630574701489465
22,AR03401,565.1689335234068,672.9059784767114
22,AR07401,210.34807453612697,187.2359781104252
22,AR03234501,73.45812996377072,77.9512206020696
22,AR07210501,18.37000276922909,6.905071918744058
22,AR07258501,64.94896003332639,78.6138874186159
22,AUA01112,31.089167307759325,20.77246203637435
22,AUA01107,85.25890275704518,61.012734656450114
22,AR03257501,48.94128384457664,33.61988741955295
22,AKA05112,28.838256984417704,14.58830974085188
22,AR03423,58.993516219506034,39.338082115127406
22,AR03251501,29.637571959406593,14.48250137980883
22,AR07246501,30.684921974452166,13.78603218720778
22,AUA15109,67.06581221844633,42.19521754031817
22,AUA01109,131.4347341112976,94.11915607982716
22,AR07220501,14.158535360991682,5.373588492867317
22,AR03213501,42.65143057017506,35.06227417932509
22,AR85215501,13.480948373750559,4.827270499208592
22,AKA05107,14.29468725390537,4.302326856917784
22,AR03414,81.59696971624743,58.35340827075831
22,AUA15111,28.700976644045365,15.147604180949262
22,AUA15115,19.450925854502053,8.428225364445339
22,AR05411,46.97726618403104,28.784127236308667
22,AR03221501,26.251370194841236,13.98229115464761
22,AKA11204,16.238332663044876,5.6956904152171814
22,AR07243501,21.016599783707044,8.726921088512128
22,AUA05107,26.32014230149082,12.020553791774569
22,AR03253501,26.605305274631462,13.634359649427836
22,AUA15107,19.166305073349317,8.798468464220182
22,AR07222501,16.590101609869436,5.834659363818885
22,AUA01106,36.88530333227396,18.145872601074128
22,AR03429,66.14881356716488,39.2531944456583
22,AKA11201,22.60468773843734,7.806947078462431
22,AMO01107,20.717022071795686,8.615027734905215
22,AR05408,37.459292341732194,22.07644745855654
22,AUA15102,14.6626102275331,5.762464791156221
22,AR03241501,28.364127243292156,12.95374429433782
22,AMO01112,17.272783869948434,7.2175479249458725
22,AUA21102,18.164972875821686,7.123859934577936
22,AUA15105,99.31856235346898,122.02620562361486
22,AMO01116,19.07772802555215,8.366853255032192
22,AR85401,26.270986903275404,8.969556335476653
22,AMO01103,16.74016932392601,7.189303543232536
22,AR12401,338.35113930998807,295.7247549378867
22,AUA15114,1096.9173984042732,1588.1696284730824
22,AR60250501,46.59493884324124,24.289842497233575
22,AUA21103,17.50752042580217,10.04818439830944
22,AUA21109,67.27230399664849,83.0496062955812
22,AUA21108,268.06934920246516,272.19940540458555
22,AR64415,73.23367680149818,67.50572402610914
22,AR64420,26.98086156531086,13.217898119557299
22,AR03411,74.14534502326234,45.73961619840703
22,AR60245501,13.864523743638568,5.4082535177924465
22,AUA08101,87.59872423719911,56.56734044133263
22,AUA21105,27.495603912724135,13.932755306712572
22,AKA11101,22.51776111195604,7.580460991218368
22,AUA21104,30.097253090058523,18.83968487799715
22,AR08406,26.12193015514844,12.978638287335949
22,AMO02108,216.30858662552743,229.17288381864964
22,AUA08109,128.44947247083968,93.06483150751873
22,AUA21101,18.58705425121745,11.77310946909243
22,AKA09102,67.11119189229308,37.44008250322191
22,AR60218501,20.154373123140985,8.510775778924069
22,AR64401,146.85750278119016,127.32150494448197
22,AUA14104,488.05594203292173,591.2524030796578
22,AKA06102,14.238188218358697,3.8410924215755764
22,AMO01113,347.88023003334075,367.2085177012662
22,AR64440,47.62961470756052,30.349171755943928
22,AUA14109,17.698111019018455,7.311437625233017
22,AUA05132,427.43041479410533,458.3848746832848
22,AR60404,96.45231539208844,96.47868901920606
22,AKA06101,107.81305416349602,60.41423905234936
22,AMO01151,14.197301317149613,5.393066814543453
22,AR60401,1182.0763646633413,1760.3157858258294
22,AR60437,319.93702782972025,327.9727175015206
22,AUA08114,37.821418587643265,19.33381510373919
22,AMO02104,19.18974994674697,10.516372048907405
22,AUA08203,18.186533069656132,7.5533769103417026
22,AR64410,21.756587719272137,11.456581984436253
22,AMO01139,21.073286666585368,10.97058674012257
22,AR60427,358.0514042285934,464.85505632882774
22,AUA08102,14.299163622518147,5.642788809139871
22,AUA08112,21.290012648541264,9.095672338990003
22,AUA08108,39.010508846482,37.02409403314117
22,AR60412,31.275036516026347,13.289149779761006
22,AR60251501,13.638132101548312,5.124134119837005
22,AR08217501,39.52340922327113,33.03499220387096
22,AUA14102,41.8160670919523,22.466354865585227
22,AUA04113,182.57442316642937,161.1122218973896
22,AUA08111,16.6895776961139,6.72014013627949
22,AMO01126,16.975086060162738,9.053059737852937
